Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Label
Juro Que,ROSALÍA,757746,0.645,0.495,11,-6.77,0,0.107,0.845,0.000534,0.333,0.627,81.852,https://api.spotify.com/v1/audio-analysis/3ZwQCZ2LuYwuQ6R1p1CJ3w,170075,4,0
My Business (feat. Future),NAV,846342,0.853,0.8809999999999999,1,-4.949,1,0.17800000000000002,0.0809,0.0,0.141,0.922,139.97899999999998,https://api.spotify.com/v1/audio-analysis/2AEtYwT9qg2eY6G9m8wOxW,199105,4,0
Kommunikation,Eno,794366,0.7709999999999999,0.731,3,-5.3870000000000005,0,0.0534,0.237,3.48e-05,0.217,0.8440000000000001,76.98,https://api.spotify.com/v1/audio-analysis/2GdDsXV5v47AZsuwtGjKKy,177040,4,0
Out Of Love (feat. Internet Money),Lil Tecca,688331,0.732,0.654,7,-6.136,0,0.045,0.102,0.0,0.215,0.369,138.049,https://api.spotify.com/v1/audio-analysis/7rTzrRdc5UbvLr0gwI1J3E,153597,4,0
Over Your Head,Future,1298512,0.773,0.742,5,-5.4529999999999985,0,0.162,0.00198,0.0,0.5579999999999999,0.35,148.94899999999996,https://api.spotify.com/v1/audio-analysis/0Tcw8w9pvPrZoORgxsNASW,186843,4,0
Zu Ende,Samra,831628,0.7070000000000001,0.747,8,-5.2120000000000015,0,0.279,0.307,0.0,0.183,0.491,80.025,https://api.spotify.com/v1/audio-analysis/0Vl4eICpXMjtiK0RhdaWov,197861,4,0
M' Manc (con Geolier & Sfera Ebbasta),Shablo,833047,0.703,0.7040000000000001,6,-6.117000000000001,0,0.0641,0.048,0.0,0.41,0.725,139.933,https://api.spotify.com/v1/audio-analysis/0MLu1cFYL4ikdRTdasCQT9,180000,4,0
Learn To Fly,Surfaces,726764,0.569,0.536,1,-6.1370000000000005,1,0.0819,0.5539999999999999,0.0,0.0655,0.6559999999999999,173.695,https://api.spotify.com/v1/audio-analysis/518miTxc3a15X7HB8FgJUW,209833,4,0
B.I.T.C.H.,Megan Thee Stallion,1012989,0.742,0.731,11,-4.362,0,0.306,0.0851,0.0,0.131,0.547,174.019,https://api.spotify.com/v1/audio-analysis/06scTb0zbkxYNgpAB3J9fN,183143,4,0
Islands in the Stream,Dolly Parton,949433,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787,https://api.spotify.com/v1/audio-analysis/6apPqjW8ezpKEicAkkBlvO,250053,4,0
No Sucker (feat. Moneybagg Yo),Lil Baby,793716,0.9,0.846,0,-4.884,1,0.224,0.025,0.0,0.204,0.851,129.966,https://api.spotify.com/v1/audio-analysis/6A9wHAasMxed0firnDao1K,188607,4,0
Leader Of The Delinquents,Kid Cudi,737828,0.8059999999999999,0.809,1,-7.18,1,0.159,0.141,8.640000000000001e-05,0.0739,0.685,95.043,https://api.spotify.com/v1/audio-analysis/3hR48Bj9Wgl6xunDG4nsRZ,189545,4,0
Stupid Again,Tory Lanez,1335088,0.775,0.823,5,-4.941,0,0.0635,0.0881,0.0,0.309,0.65,120.059,https://api.spotify.com/v1/audio-analysis/1fPnUpoXCpD2NDI4vPVeLw,174848,4,0
Same Thing,Lil Baby,863439,0.902,0.85,7,-6.39,1,0.358,0.0389,0.0,0.0838,0.556,120.132,https://api.spotify.com/v1/audio-analysis/2XEsbmynS9dLSzNSuZzfXF,162791,5,0
Forever (feat. Lil Wayne),Lil Baby,912764,0.619,0.6679999999999999,4,-2.115,0,0.271,0.0799,0.0,0.122,0.147,76.514,https://api.spotify.com/v1/audio-analysis/3EVzllf30zIBAtKb75bs1W,201616,4,0
Grace (feat. 42 Dugg),Lil Baby,954067,0.8170000000000001,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,https://api.spotify.com/v1/audio-analysis/01JMnRUs2YOK6DDpdQASGY,203438,4,0
Shotz Fired,Bonez MC,928921,0.8390000000000001,0.594,0,-9.087,1,0.139,0.249,0.0264,0.165,0.58,76.007,https://api.spotify.com/v1/audio-analysis/0dy5NFDnx5fuZvE8ZXEX35,179844,4,0
BaeBae,Samra,901872,0.628,0.7120000000000001,4,-4.864,0,0.156,0.282,0.0,0.156,0.45,86.62700000000002,https://api.spotify.com/v1/audio-analysis/1yYBOIXO2H9LDqEPui42GM,167827,4,0
Thug Love,A Boogie Wit da Hoodie,971522,0.54,0.643,5,-4.707,0,0.28800000000000003,0.428,0.0,0.174,0.328,178.125,https://api.spotify.com/v1/audio-analysis/4MzhmCOgPB7xb87f1CXjlA,181744,4,0
Tomorrow's Dust,Tame Impala,1007930,0.616,0.804,0,-5.568,1,0.0427,0.0124,0.0998,0.5529999999999999,0.627,99.002,https://api.spotify.com/v1/audio-analysis/666PdikRnUzdvjT9p5wWND,326840,4,0
Yummy - Summer Walker Remix,Justin Bieber,1054240,0.655,0.578,9,-5.711,0,0.0534,0.311,0.0,0.109,0.546,145.869,https://api.spotify.com/v1/audio-analysis/2FBpJGt00G0h1q0RHuqaGO,209213,4,0
Posthumous Forgiveness,Tame Impala,1144265,0.3670000000000001,0.613,7,-5.646,1,0.0297,0.0508,0.00171,0.282,0.0966,153.97799999999995,https://api.spotify.com/v1/audio-analysis/1KcOU0q9AMXV9xi4tSzzCc,366067,4,0
Nice to Meet Ya (feat. Nicki Minaj),Meghan Trainor,864344,0.753,0.561,1,-6.279,1,0.333,0.0111,0.0266,0.126,0.539,192.037,https://api.spotify.com/v1/audio-analysis/5HqRQwSAPAgJBQ3bhtpUTg,197004,4,0
GUESS WHAT (feat. Rick Ross),Russ,855371,0.738,0.785,1,-10.035,1,0.272,0.0711,1.59e-05,0.117,0.35700000000000004,92.008,https://api.spotify.com/v1/audio-analysis/40FUPlp2KJvdHY5ABnK100,206013,4,0
Taco Tuesday,Migos,691369,0.945,0.65,1,-7.0710000000000015,1,0.154,0.000515,0.0,0.135,0.804,129.007,https://api.spotify.com/v1/audio-analysis/2b1yiFEFZYuvlBnClvNJHP,96563,4,0
Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,Stormzy,698063,0.747,0.863,0,-6.885,1,0.07200000000000001,0.033,0.00893,0.17600000000000002,0.627,124.971,https://api.spotify.com/v1/audio-analysis/49i5Qn3zXsMBPsSOmYAFut,176266,4,0
Bad News,Kehlani,699595,0.426,0.408,10,-4.751,1,0.0441,0.121,0.0,0.159,0.0493,132.203,https://api.spotify.com/v1/audio-analysis/1Fraz3CzCuOULnToogIwWW,185884,4,0
Everybody Business,Kehlani,701509,0.43,0.703,2,-3.684,1,0.229,0.521,0.0,0.132,0.435,45.78,https://api.spotify.com/v1/audio-analysis/6TrdeNEgbKuBqIToRfdWMY,165009,3,0
Love Like That,Lauv,705485,0.679,0.481,3,-9.045,1,0.0593,0.208,1.02e-05,0.284,0.486,80.01100000000002,https://api.spotify.com/v1/audio-analysis/2tSDwInMbSGmUySTeUgO5e,184557,4,0
Recap (feat. Don Toliver),NAV,715072,0.838,0.609,8,-5.1610000000000005,0,0.0502,0.231,0.0,0.0983,0.6,127.963,https://api.spotify.com/v1/audio-analysis/67LB1vZuG114LqRN8h8bQ2,143825,4,0
PUSSY (feat. Lazza & Salmo),Dark Polo Gang,744541,0.852,0.7509999999999999,9,-3.738,1,0.28,0.252,1.05e-05,0.166,0.7,150.01,https://api.spotify.com/v1/audio-analysis/7MhzmWFJYSEsL8wK7hufaC,161325,4,0
F&MU,Kehlani,749889,0.7170000000000001,0.597,10,-4.465,1,0.0838,0.383,0.0,0.14,0.44,77.048,https://api.spotify.com/v1/audio-analysis/24QjawKdGJmsAIVe3EhzGH,134853,4,0
Good Intentions (Intro),NAV,754912,0.765,0.696,10,-5.181,0,0.0672,0.102,0.0,0.14800000000000002,0.916,160.058,https://api.spotify.com/v1/audio-analysis/3p6aRY0ePa28UM85z9X8iS,155721,4,0
Saved My Life,Sia,798276,0.682,0.503,8,-5.934,1,0.0417,0.213,0.0,0.0944,0.382,113.987,https://api.spotify.com/v1/audio-analysis/5cpw6QKJcoXzpNBLNUJx2i,235532,4,0
Change Your Life (feat. Jhené Aiko),Kehlani,816783,0.665,0.7490000000000001,5,-6.526,0,0.0834,0.0375,1.95e-06,0.0837,0.701,146.886,https://api.spotify.com/v1/audio-analysis/1YqXXJDSlDHrp66g9as4uo,191129,4,0
Run It Up (feat. Pop Smoke),NAV,825667,0.8740000000000001,0.6559999999999999,7,-6.478,0,0.091,0.585,0.0,0.251,0.561,134.02200000000002,https://api.spotify.com/v1/audio-analysis/6LUE5WlMgrpLouGxzJAUVv,179372,4,0
Saint Laurenttt,NAV,836800,0.843,0.529,7,-7.476,1,0.0515,0.317,1.4800000000000002e-05,0.284,0.289,97.971,https://api.spotify.com/v1/audio-analysis/2oPQVgCTYqA4FBknwAroWf,170536,4,0
Water,Kehlani,681892,0.7709999999999999,0.513,8,-7.1560000000000015,0,0.0778,0.434,1.21e-05,0.0985,0.51,142.049,https://api.spotify.com/v1/audio-analysis/4ot7u8Ij91aHKohSV2QYZi,122813,4,0
King Of My City,A Boogie Wit da Hoodie,1094701,0.48,0.679,4,-6.776,0,0.264,0.452,0.0,0.152,0.29,81.186,https://api.spotify.com/v1/audio-analysis/4GyMIm2BEMoOXjmIvSpfLi,148676,5,0
Rodeo - feat. Nas,Lil Nas X,867581,0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,https://api.spotify.com/v1/audio-analysis/7ikRId3U9AXd6tfF2fbItC,145222,4,0
One More Year,Tame Impala,1552960,0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009,https://api.spotify.com/v1/audio-analysis/5ozqshq2dtU7SYCpCBu0NE,324013,4,0
JU$T (feat. Pharrell Williams & Zack de la Rocha),Run The Jewels,839395,0.68,0.501,6,-7.31,0,0.486,0.024,8.58e-05,0.162,0.392,132.416,https://api.spotify.com/v1/audio-analysis/10vS4ZLi4XWlIsNXSQXgqh,205160,4,0
KMDF,Haftbefehl,723414,0.868,0.6629999999999999,7,-9.239,1,0.265,0.0268,0.00228,0.133,0.389,110.019,https://api.spotify.com/v1/audio-analysis/2P3wDebxuSCf415hQq9O0L,227240,4,0
Stain (feat. DaBaby),A Boogie Wit da Hoodie,1002919,0.816,0.754,8,-3.911,1,0.389,0.0117,0.0,0.129,0.604,159.07299999999995,https://api.spotify.com/v1/audio-analysis/0dIz1I7IwX5ardG47AHxCZ,175128,4,0
Instant Destiny,Tame Impala,1296567,0.381,0.8290000000000001,10,-4.564,1,0.0598,0.0226,0.00027400000000000005,0.402,0.509,165.935,https://api.spotify.com/v1/audio-analysis/6WCXBUFa0z3l9DoOY3k5Xe,194707,4,0
At Least For Now,Justin Bieber,1270717,0.375,0.304,9,-9.897,1,0.0325,0.6829999999999999,0.0,0.196,0.295,83.83200000000002,https://api.spotify.com/v1/audio-analysis/6VLkgf5YmLixsabdqiCVGU,149653,3,0
That's What Love Is,Justin Bieber,1352502,0.639,0.4370000000000001,9,-6.959,1,0.0355,0.6920000000000001,0.0,0.12,0.7509999999999999,147.575,https://api.spotify.com/v1/audio-analysis/2hLu8L8SNfCN4yKyPdX0h3,165120,4,0
Polvere (feat. Capo Plaza),Tedua,642366,0.482,0.483,5,-8.993,0,0.28300000000000003,0.118,9.43e-06,0.104,0.139,181.945,https://api.spotify.com/v1/audio-analysis/0ZzXPo0gS5h718w7WErG44,252992,3,0
Mon Ami,Samra,1056642,0.8009999999999999,0.731,8,-3.723,1,0.383,0.188,0.0,0.111,0.537,105.666,https://api.spotify.com/v1/audio-analysis/1R4xkZXQUQ8QJtAdwHkSgC,138409,4,0
Congratulations,Post Malone,606946,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.4920000000000001,123.146,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4,0
Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,1216032,0.687,0.5920000000000001,2,-6.377999999999999,1,0.224,0.203,0.0,0.279,0.246,178.83,https://api.spotify.com/v1/audio-analysis/4l2rsMfr20dj6nf6i6F3Y8,225266,4,0
Take It Out On Me,Justin Bieber,1559829,0.772,0.616,7,-4.673,1,0.102,0.00337,2.36e-06,0.104,0.279,129.967,https://api.spotify.com/v1/audio-analysis/39nTNk5MfyiiRupTwn1iyC,178013,4,0
Dream Girl - Remix,Ir Sais,692113,0.767,0.643,5,-5.225,1,0.101,0.21600000000000005,0.000104,0.0806,0.536,169.99,https://api.spotify.com/v1/audio-analysis/099tjv6oy2opbpCOA3nBwX,192452,4,0
Funeral,Lil Wayne,909626,0.5770000000000001,0.624,0,-4.28,1,0.26,0.472,0.0,0.182,0.324,136.966,https://api.spotify.com/v1/audio-analysis/4y1GxT1XnufGddKkrFkbtC,194640,4,0
Mahogany,Lil Wayne,871511,0.466,0.608,1,-4.8,0,0.45,0.0737,0.0,0.406,0.41,79.48,https://api.spotify.com/v1/audio-analysis/5f9JYuHSIHjp6rggue13RS,177867,4,0
Brooklyn Bridge To Chorus,The Strokes,962741,0.628,0.5710000000000001,0,-3.897,1,0.0631,0.00602,8.89e-05,0.0833,0.465,119.894,https://api.spotify.com/v1/audio-analysis/2mDYYGaGd9uXKkK2YhDA3i,235947,4,0
The Middle,Zedd,619671,0.753,0.657,7,-3.0610000000000004,1,0.0449,0.171,0.0,0.112,0.4370000000000001,107.01,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4,0
Hotel California - 2013 Remaster,Eagles,668063,0.579,0.508,2,-9.484,1,0.027000000000000003,0.00574,0.0004940000000000001,0.0575,0.609,147.125,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,0
Panini,Lil Nas X,792373,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,https://api.spotify.com/v1/audio-analysis/1000nHvUdawXuUHgBod4Wv,114893,4,0
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,834925,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,https://api.spotify.com/v1/audio-analysis/3tv697PZNnaQN0Mn2zGhS5,237517,4,0
Perreo en La Luna,Rich Music LTD,938419,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.3670000000000001,0.7240000000000001,174.013,https://api.spotify.com/v1/audio-analysis/0RDgqtvOHLwcI6yz9bjsZV,218587,4,0
Con Calma,Daddy Yankee,930799,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.989,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4,0
Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,897950,0.6940000000000001,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4,0
Con Altura,ROSALÍA,1086933,0.882,0.6890000000000001,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,161627,4,0
People You Know,Selena Gomez,1504867,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.4299999999999985e-05,0.111,0.62,150.032,https://api.spotify.com/v1/audio-analysis/63mdJr3NMY3wReOkNE6c6W,194900,4,0
Up All Night,Khalid,1070952,0.665,0.7120000000000001,1,-7.536,1,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.989,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,0
FML,Arizona Zervas,969319,0.8220000000000001,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,https://api.spotify.com/v1/audio-analysis/6lruHh1jF7ezgbLv72xYmf,223000,4,0
Suge,DaBaby,912650,0.8759999999999999,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.8440000000000001,75.445,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4,0
Liar,Camila Cabello,940489,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,https://api.spotify.com/v1/audio-analysis/073ILU1C3APNRGF66VhtyA,207039,4,0
No Guidance (feat. Drake),Chris Brown,936089,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.13699999999999998,92.932,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,260640,4,0
Crowded Room (feat. 6LACK),Selena Gomez,1558899,0.7240000000000001,0.415,7,-8.408,0,0.0518,0.764,2.51e-06,0.103,0.328,89.999,https://api.spotify.com/v1/audio-analysis/2C0hTkdEoikhKzDCJl32QZ,186459,4,0
223's (feat. 9lokknine),YNW Melly,848048,0.932,0.547,0,-7.787000000000001,0,0.333,0.0388,0.0,0.0924,0.695,94.998,https://api.spotify.com/v1/audio-analysis/29ZXwWOOLz9t5fa3eT3i7T,176640,4,0
Into the Unknown,Idina Menzel,907249,0.32299999999999995,0.405,10,-8.533,0,0.0413,0.8490000000000001,0.000544,0.138,0.274,145.10399999999996,https://api.spotify.com/v1/audio-analysis/3Z0oQ8r78OUaHvGPiDBR3W,194848,5,0
Ring,Selena Gomez,1601231,0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,https://api.spotify.com/v1/audio-analysis/11Ey4yJVeWEsA73KjACkVY,148776,4,0
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,883140,0.845,0.631,7,-8.206,0,0.21600000000000005,0.188,0.0,0.0806,0.545,111.983,https://api.spotify.com/v1/audio-analysis/4ea9w8c4ROqiZpJVhfBA3m,279907,4,0
Otro Trago - Remix,Sech,822226,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4,0
+Linda,Dalex,779483,0.66,0.503,9,-5.501,1,0.34,0.131,0.0,0.13,0.396,175.896,https://api.spotify.com/v1/audio-analysis/5cBrOhKDyiJF9bPGUHKkG0,161748,4,0
SENTADÃO,PEDRO SAMPAIO,958010,0.68,0.8690000000000001,6,-1.94,1,0.0589,0.17800000000000002,0.0,0.223,0.924,173.997,https://api.spotify.com/v1/audio-analysis/4lKuzrdZrJuCAedbIslF3A,143448,4,0
11 PM,Maluma,762164,0.777,0.7120000000000001,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d,175733,4,0
Let Me Get Me,Selena Gomez,1328516,0.826,0.5710000000000001,2,-9.263,1,0.0426,0.249,1.66e-05,0.215,0.475,121.06,https://api.spotify.com/v1/audio-analysis/0uFForNKQPvgSCnxlZIhQy,189145,4,0
Calma - Remix,Pedro Capó,824760,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,0
The London (feat. J. Cole & Travis Scott),Young Thug,798343,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,https://api.spotify.com/v1/audio-analysis/3s4mrPrEFFPF0LmAfutW0n,200187,4,0
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,814068,0.743,0.7090000000000001,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.00099999999995,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,258600,4,0
Stuck In A Dream (feat. Gunna),Lil Mosey,851808,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,123560,4,0
MIDDLE CHILD,J. Cole,841078,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4,0
Turn Me On (feat. Vula),Riton,882453,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4,0
Pa' Olvidarme De Ella,Piso 21,838499,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,https://api.spotify.com/v1/audio-analysis/1cVlW9WQiGlFdWUXFdFZGh,227234,3,0
Only Human,Jonas Brothers,867707,0.795,0.496,0,-5.882999999999999,1,0.0722,0.108,0.0,0.0645,0.8740000000000001,94.01,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4,0
Legends,Juice WRLD,761932,0.594,0.7979999999999999,4,-5.244,1,0.0844,0.115,0.0,0.14300000000000002,0.381,142.049,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840,4,0
Talk (feat. Disclosure),Khalid,785256,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4,0
Nice To Meet Ya,Niall Horan,909414,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,158805,4,0
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,809169,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.59899999999998,https://api.spotify.com/v1/audio-analysis/4Yxc55NX3tAXC2mHRAhtcW,177323,3,0
Que Calor (with J Balvin & El Alfa),Major Lazer,866725,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.0075400000000000016,0.285,0.46,126.038,https://api.spotify.com/v1/audio-analysis/1G2CAJeP7rCwOZjlSJ0Zw3,169998,4,0
"Yo x Ti, Tu x Mi",ROSALÍA,983684,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.14300000000000002,0.579,91.952,https://api.spotify.com/v1/audio-analysis/7BlBVFwvbWvcwNcUarQmjk,201040,4,0
Si Te Vas,Sech,1014767,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.14300000000000002,0.5539999999999999,174.101,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907,4,0
Truth Hurts,Lizzo,1018639,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.123,0.412,158.08700000000005,https://api.spotify.com/v1/audio-analysis/5qmq61DAAOUaW8AUo8xKhh,173325,4,0
Indeciso,Reik,1072514,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.8959999999999999,94.949,https://api.spotify.com/v1/audio-analysis/59s0s39NFWScuHDbHytI14,217253,4,0
Freedom,Kygo,1339239,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,https://api.spotify.com/v1/audio-analysis/5Gj1wG8b12VQdEd3hUuSwo,198635,4,0
Broke In A Minute,Tory Lanez,1022445,0.929,0.7,0,-5.595,0,0.0906,0.14400000000000002,0.0,0.349,0.802,120.009,https://api.spotify.com/v1/audio-analysis/4xqIYGwwZTEem9U8A42SPF,132024,4,0
STARGAZING,Travis Scott,1579612,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,270715,4,0
Sigues Con El - Remix,Arcangel,850787,0.747,0.693,1,-2.97,0,0.298,0.102,2.61e-06,0.0872,0.736,175.99400000000003,https://api.spotify.com/v1/audio-analysis/4Pu0a2TuHOYtI4CCE3HEXI,189567,4,0
Kings & Queens,Ava Max,1749742,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,https://api.spotify.com/v1/audio-analysis/76nqCfJOcFFWBJN32PAksn,162399,4,0
This City,Sam Fischer,899674,0.602,0.377,11,-6.212999999999999,1,0.0446,0.731,0.0,0.0808,0.518,73.877,https://api.spotify.com/v1/audio-analysis/3H3r2nKWa3Yk5gt8xgmsEt,194853,4,0
Por Primera Vez,Camilo,986012,0.72,0.606,1,-3.54,1,0.116,0.14300000000000002,0.0,0.0824,0.805,165.882,https://api.spotify.com/v1/audio-analysis/0pgj4EzB1XRqgZemoMNG5D,182709,4,0
Astronomia,Vicetone,872673,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,https://api.spotify.com/v1/audio-analysis/665AK0ovB11McZRwfa852G,198095,4,0
PTSD,G Herbo,888542,0.883,0.8079999999999999,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,https://api.spotify.com/v1/audio-analysis/3jT2LKH0RSbQ8jIUNFzXm5,232065,4,0
BUTTERFLY EFFECT,Travis Scott,1532249,0.764,0.628,11,-5.851,1,0.0503,0.053,0.0,0.114,0.196,140.963,https://api.spotify.com/v1/audio-analysis/6xcJyGpfZbuuiequtnlKt4,190557,4,0
After Party,Don Toliver,1666180,0.629,0.6920000000000001,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.94799999999995,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4,0
Elegí (feat. Dímelo Flow),Rauw Alejandro,1347261,0.8240000000000001,0.631,0,-2.7910000000000004,1,0.0809,0.237,0.000116,0.0531,0.6779999999999999,171.965,https://api.spotify.com/v1/audio-analysis/50ZC4PM7hywH27RcCfViau,197721,4,0
Gimme Love,Joji,1520326,0.482,0.631,5,-6.917000000000002,1,0.0986,0.696,0.0242,0.209,0.0743,126.576,https://api.spotify.com/v1/audio-analysis/2hfoyc7ve6xM4ZEiNIiU1B,214558,3,0
Selfish,Madison Beer,1009386,0.378,0.461,9,-6.202000000000001,1,0.0275,0.627,0.0,0.386,0.232,75.363,https://api.spotify.com/v1/audio-analysis/4PV0uE5pZSh44E3NqNNDEH,223270,4,0
Boyfriend,Selena Gomez,1717516,0.8109999999999999,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.34600000000000003,92.046,https://api.spotify.com/v1/audio-analysis/4QnC1bIaMSfDQvF4XDhV5M,161188,4,0
Azul,J Balvin,2295701,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.0013800000000000002,0.0532,0.65,94.018,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4,0
Tutu,Camilo,973869,0.727,0.838,9,-2.435,1,0.0472,0.297,0.0,0.0603,0.933,145.995,https://api.spotify.com/v1/audio-analysis/1Ol5LmdNDNpFu1oNwfgkux,179339,4,0
YOSEMITE,Travis Scott,990872,0.785,0.5539999999999999,0,-6.5710000000000015,1,0.0409,0.28300000000000003,3.4e-06,0.116,0.14400000000000002,128.047,https://api.spotify.com/v1/audio-analysis/7lAK3oHbfEnvUQWosrMMpR,150043,4,0
Yellow Hearts,Ant Saunders,1219056,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4,0
Psycho,Red Velvet,1076218,0.664,0.6659999999999999,8,-2.2030000000000003,1,0.0446,0.193,0.0,0.0854,0.405,139.987,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4,0
Vulnerable,Selena Gomez,1755978,0.695,0.573,10,-8.882,1,0.16699999999999998,0.132,0.00013700000000000002,0.156,0.38,100.031,https://api.spotify.com/v1/audio-analysis/11OwAR3GlBj9E35Cznf7Lj,192172,4,0
