danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
0.549,0.972,1,-4.104,0,0.0565,0.000188,6.53E-06,0.243,0.624,95.012,236333,4,0,0,1,0,0,0,0,1,0,0,0
0.733,0.746,4,-7.643,1,0.384,0.262,0,0.0733,0.692,93.071,203546,4,1,1,0,0,0,0,0,0,0,0,0
0.482,0.52,3,-8.216,0,0.0261,0.629,0.873,0.142,0.219,85.562,155560,4,0,0,1,0,0,0,0,0,0,0,0
0.489,0.889,9,-6.916,1,0.0382,0.0151,0.247,0.866,0.703,120.183,421219,4,0,0,0,0,0,0,0,1,0,0,0
0.33,0.915,1,-5.864,1,0.0608,1.69E-05,0.0418,0.0523,0.248,169.937,198507,4,0,0,0,0,0,0,0,0,0,0,0
0.277,0.91,7,-5.723,1,0.117,0.0012,0.000716,0.342,0.112,118.375,1003747,4,0,0,0,0,0,0,0,0,0,0,0
0.475,0.789,5,-8.893,0,0.0578,0.313,0.965,0.104,0.63,137.984,128413,4,0,0,0,0,0,0,0,0,0,0,0
0.833,0.7,5,-8.991,1,0.0626,0.114,0.687,0.191,0.48,107.97,212627,4,0,0,0,1,0,0,0,0,0,0,0
0.64,0.847,6,-4.464,0,0.111,0.0229,0,0.139,0.38,134.973,302500,4,1,1,0,0,0,0,0,0,0,0,0
0.525,0.937,5,-3.835,1,0.0612,1.43E-05,0.636,0.342,0.341,124,466640,4,0,0,0,0,0,0,0,0,0,0,0
0.44,0.361,0,-5.115,1,0.0348,0.797,0,0.095,0.655,140.117,200319,1,0,0,1,0,0,0,0,1,0,0,0
0.0994,0.835,7,-6.396,1,0.0423,1.13E-05,0.772,0.0945,0.0953,193.205,288606,4,0,0,0,0,0,0,0,0,0,0,0
0.729,0.507,0,-4.94,1,0.0486,0.698,0,0.26,0.961,154.926,181987,3,0,0,0,0,0,0,0,0,0,0,0
0.524,0.871,4,-5.402,1,0.0336,0.0163,3.00E-05,0.0804,0.84,189.006,284864,4,0,0,1,0,0,1,0,1,0,0,0
0.274,0.708,6,-5.399,1,0.0508,0.000389,0.315,0.255,0.208,104.798,402520,4,0,0,0,0,0,0,0,0,0,0,0
0.54,0.783,1,-5.392,1,0.497,0.0889,0,0.559,0.793,91.261,117786,4,1,1,0,0,0,0,0,0,0,0,0
0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280,4,0,0,0,0,0,0,0,0,0,0,0
0.504,0.974,2,-2.976,1,0.102,5.45E-05,0.0125,0.165,0.494,94.951,330933,3,0,0,0,0,0,0,0,0,0,0,0
0.47,0.961,2,-6.819,1,0.0726,7.50E-06,0.0312,0.262,0.0909,135.069,267773,4,0,0,0,0,0,0,0,0,0,0,0
0.838,0.544,0,-7.299,1,0.0986,0.209,0,0.273,0.544,92.016,347987,4,0,0,0,0,0,0,0,0,0,0,0
0.931,0.607,9,-7.61,1,0.181,0.109,0,0.26,0.386,120.019,121779,4,1,1,0,0,0,0,0,0,0,0,0
0.4,0.388,5,-17.732,0,0.0651,0.153,0.0028,0.0689,0.552,96.168,378667,3,0,0,0,0,0,0,0,0,0,0,0
0.534,0.959,1,-3.67,0,0.361,0.449,0,0.354,0.751,187.576,276960,3,0,0,0,0,0,0,0,0,0,0,0
0.369,0.968,9,-4.316,1,0.0643,3.56E-05,0.0649,0.382,0.173,86.97,275453,4,0,0,0,0,0,0,0,0,0,0,0
0.216,0.871,6,-10.778,0,0.0595,3.81E-06,0.4,0.0885,0.411,150.61,272760,4,0,0,0,0,0,0,0,0,0,0,0
0.546,0.266,9,-18.554,1,0.0395,0.605,0.956,0.0861,0.141,119.964,104280,4,0,0,0,0,0,0,0,0,0,0,0
0.38,0.73,4,-6.668,1,0.114,0.641,0,0.129,0.438,140.236,268547,3,0,0,1,0,0,0,0,1,0,0,0
0.254,0.991,6,-4.512,1,0.13,2.66E-06,0.202,0.327,0.4,107.465,227400,4,0,0,0,0,0,0,0,0,0,0,0
0.576,0.0115,9,-37.832,0,0.131,0.996,0.95,0.0667,0.412,77.641,149933,3,0,0,0,0,0,0,0,0,0,0,0
0.768,0.542,2,-9.775,1,0.0452,0.000189,0.911,0.116,0.132,100.009,260200,4,0,0,0,1,0,0,0,0,0,0,0
0.503,0.917,10,-6.111,1,0.0649,0.00903,0.326,0.162,0.266,119.993,320467,4,0,0,0,0,0,0,0,0,0,0,0
0.583,0.962,4,-3.037,1,0.0543,0.0096,0.128,0.283,0.506,123.977,180640,4,0,0,0,0,0,0,0,1,0,0,0
0.517,0.955,7,-3.203,1,0.11,0.0132,2.84E-05,0.373,0.625,75.02,234373,4,0,0,0,0,0,0,0,0,0,0,0
0.328,0.994,4,-2.513,1,0.103,8.37E-06,0.819,0.34,0.242,199.995,323547,4,0,0,0,0,0,0,0,0,0,0,0
0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,247493,4,0,0,0,0,0,1,0,1,0,0,0
0.479,0.348,9,-9.708,0,0.029,0.55,0.0025,0.104,0.147,86.374,223448,4,0,0,0,1,0,0,0,0,0,0,0
0.803,0.434,10,-15.834,1,0.0529,0.822,0.872,0.0723,0.973,95.282,165747,4,0,0,0,0,0,0,0,0,0,0,0
0.311,0.769,1,-10.064,1,0.0601,3.49E-05,0.0185,0.708,0.14,117.651,461197,4,0,0,0,0,0,0,0,0,0,0,0
0.302,0.961,7,-11.565,1,0.161,1.86E-05,0.367,0.34,0.0387,137.649,223467,4,0,0,0,0,0,0,0,0,0,0,0
0.752,0.381,11,-9.809,1,0.106,0.00705,0.26,0.117,0.767,114.019,303373,4,0,0,0,0,0,0,0,1,0,0,0
0.197,0.907,5,-5.682,1,0.0333,1.93E-05,0.832,0.222,0.343,84.614,607835,4,0,0,0,0,0,0,0,1,0,0,0
0.614,0.166,1,-24.551,1,0.25,0.000408,0.0536,0.143,0.297,86.552,163500,3,0,0,0,0,0,0,0,0,0,0,0
0.438,0.319,4,-13.653,0,0.0381,0.913,0.922,0.101,0.0366,120.012,229267,4,0,0,0,0,0,0,0,0,0,0,0
0.751,0.895,6,-3.268,0,0.205,0.21,0,0.0696,0.866,138.046,224458,4,1,0,0,0,0,0,0,0,0,0,0
0.531,0.994,0,-5.561,1,0.148,0.000356,0.914,0.139,0.411,109.974,245213,4,0,0,0,0,0,0,0,0,0,0,0
0.162,0.127,9,-26.165,0,0.0426,0.993,0.87,0.109,0.523,179.159,143013,3,0,0,0,0,0,0,0,0,0,0,0
0.658,0.622,11,-7.427,1,0.0879,0.418,0.000138,0.105,0.901,84.739,197814,4,0,0,0,0,0,0,0,0,0,0,0
0.503,0.719,10,-7.095,0,0.0434,0.21,0.000789,0.843,0.529,120.082,213823,4,0,0,0,0,0,0,0,0,0,0,0
0.544,0.985,1,-6.947,0,0.163,0.000569,0.425,0.0778,0.04,116.485,148265,4,0,0,0,0,0,0,0,0,0,0,0
0.453,0.313,2,-15.476,1,0.036,0.714,0.805,0.107,0.404,124.846,495360,3,0,0,0,0,0,0,0,0,0,0,0
0.641,0.672,8,-8.002,0,0.0307,0.00101,0.0233,0.0875,0.853,141.641,202165,4,0,0,0,0,0,0,0,1,0,0,0
0.333,0.938,6,-6.851,0,0.18,0.00313,0.703,0.436,0.384,117.391,198750,4,0,0,0,0,0,0,0,0,0,0,0
0.106,0.301,9,-16.16,1,0.0384,0.985,0.887,0.355,0.128,91.868,176040,4,0,0,0,0,0,0,0,0,0,0,0
0.472,0.937,9,-5.464,1,0.0639,0.375,0.000101,0.325,0.324,179.999,246726,4,1,0,0,0,0,0,0,0,0,0,0
0.394,0.0831,11,-29.198,1,0.0342,0.912,0.945,0.691,0.298,96.425,316133,4,0,0,0,0,0,0,0,0,0,0,0
0.68,0.584,11,-10.459,1,0.0617,0.0304,0.000945,0.106,0.77,149.976,277200,4,0,0,0,0,0,1,0,1,0,0,0
0.676,0.935,5,-3.499,0,0.0892,0.00917,0,0.097,0.802,144.944,244417,4,0,0,0,0,0,0,0,0,0,0,0
0.209,0.977,0,-4.055,1,0.0986,1.55E-05,0.0745,0.404,0.247,85.633,231427,4,0,0,0,0,0,0,0,0,0,0,0
0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307,4,1,0,0,0,0,0,0,0,0,0,0
0.676,0.641,9,-7.923,1,0.0296,0.267,0.262,0.119,0.352,84.97,241413,4,0,0,1,0,0,1,0,1,1,0,0
0.694,0.813,1,-4.129,1,0.335,0.00649,0.000467,0.249,0.741,127.834,264814,4,0,0,0,1,0,0,0,0,1,0,0
0.577,0.639,10,-15.492,0,0.0508,0.0124,0.784,0.0993,0.0353,118.996,484093,4,0,0,0,0,0,0,0,0,0,0,0
0.357,0.825,7,-3.171,1,0.0568,0.00821,0,0.0705,0.526,180.01,133333,4,0,0,0,0,0,0,0,0,0,0,0
0.575,0.926,0,-6.964,1,0.0539,0.000614,0.587,0.0749,0.732,143.929,72584,4,0,0,0,0,0,0,0,0,0,0,0
0.508,0.867,10,-7.401,1,0.028,0.161,0.0869,0.0795,0.238,128.015,188387,4,0,0,0,1,0,0,0,0,1,0,0
0.303,0.802,5,-4.552,0,0.0319,0.000447,0.249,0.0956,0.489,103.967,518533,3,0,0,0,0,0,0,0,1,0,0,0
0.29,0.878,0,-7.514,0,0.06,0.102,0.0277,0.434,0.301,93.522,333413,4,0,0,0,0,0,0,0,0,0,0,0
0.692,0.503,10,-6.715,1,0.033,0.0332,0,0.0745,0.786,129.778,212947,4,0,0,0,0,0,0,0,0,0,0,0
0.869,0.846,4,-9.36,0,0.139,0.233,1.25E-05,0.0484,0.923,116.152,29853,4,1,0,0,0,0,0,0,0,0,0,0
0.386,0.884,9,-11.011,1,0.0583,0.00439,0.918,0.314,0.231,95.175,215640,4,0,0,0,0,0,0,0,0,0,0,0
0.135,0.579,2,-27.105,1,0.0932,0.00143,0.949,0.393,0.0327,100.841,152563,4,0,0,0,0,0,0,0,0,0,0,0
0.138,0.962,6,-4.685,0,0.143,3.01E-05,0.668,0.134,0.138,89.905,182827,4,0,0,0,0,0,0,0,0,0,0,0
0.365,0.574,9,-12.602,1,0.0758,0.809,0.739,0.182,0.334,131.737,392307,4,0,0,0,0,0,0,0,0,0,0,0
0.755,0.465,2,-3.639,1,0.0413,0.337,0,0.0638,0.949,142.94,195253,3,0,0,0,0,0,0,0,0,0,0,0
0.384,0.909,4,-8.438,0,0.0632,0.0209,0.807,0.28,0.0338,113.961,104324,4,0,0,0,0,0,0,0,0,0,0,0
0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,536471,4,0,0,1,1,0,1,0,0,1,0,0
0.301,0.488,7,-11.641,1,0.0295,0.0155,0.701,0.0724,0.0709,90.306,337400,4,0,0,0,0,0,0,0,0,0,0,0
0.626,0.725,7,-5.482,1,0.207,0.0755,0,0.245,0.556,179.953,221818,4,1,0,0,0,0,0,0,0,0,0,0
0.106,0.803,4,-4.727,0,0.0734,3.25E-06,0.908,0.31,0.112,154.99,616787,4,0,0,0,0,0,0,0,1,0,0,0
0.395,0.269,9,-18.489,0,0.0365,0.993,0.878,0.0998,0.834,92.038,102480,3,0,0,0,0,0,0,0,0,0,0,0
0.687,0.737,11,-6.16,0,0.0269,0.017,0,0.303,0.587,117.025,173387,4,0,0,0,1,0,0,0,0,0,0,0
0.266,0.979,6,-6.435,1,0.147,0.00046,0.694,0.925,0.0612,126.121,350027,4,0,0,0,0,0,0,0,0,0,0,0
0.554,0.521,7,-4.672,1,0.0284,0.528,0,0.0862,0.489,138.06,231640,4,0,0,0,0,0,0,0,0,0,0,0
0.525,0.989,1,-2.128,1,0.0757,3.80E-05,0.00168,0.344,0.471,102.569,243973,4,0,0,1,0,0,0,0,1,0,0,0
0.479,0.838,5,-5.681,1,0.0381,0.00919,0.000379,0.0793,0.276,150.052,270136,4,0,0,0,0,0,1,0,0,0,0,0
0.111,0.0599,2,-22.108,1,0.0383,0.886,0.917,0.109,0.037,91.716,610867,3,0,0,0,0,0,0,0,0,0,0,0
0.583,0.477,10,-13.947,0,0.0777,0.958,0.00914,0.306,0.729,126.007,459085,4,0,0,0,0,0,0,0,0,0,0,0
0.744,0.512,9,-8.583,0,0.361,0.129,6.54E-06,0.19,0.535,75.967,219250,4,1,1,0,0,0,0,0,0,0,0,0
0.486,0.971,8,-3.321,1,0.113,0.000232,0.000294,0.135,0.688,190.012,169560,4,0,0,0,0,0,0,0,1,0,0,0
0.293,0.956,11,-3.822,0,0.165,3.37E-05,0.00564,0.104,0.286,119.982,311250,3,0,0,0,0,0,0,0,0,0,0,0
0.81,0.835,6,-7.313,1,0.0711,0.0632,0.048,0.0647,0.907,91.749,201280,4,0,0,0,0,0,0,0,0,0,0,0
0.756,0.979,7,-5.59,1,0.0634,0.223,0.333,0.286,0.929,99.717,254733,4,0,0,0,0,0,0,0,0,0,0,0
0.369,0.929,1,-7.255,1,0.0428,0.00134,0.0335,0.21,0.54,98.765,118080,4,0,0,0,0,0,0,0,0,0,0,0
0.589,0.695,8,-6.777,0,0.261,0.726,0.914,0.305,0.722,81.585,130952,1,1,0,0,0,0,0,0,0,0,0,0
0.661,0.781,0,-4.058,1,0.262,0.136,0,0.318,0.717,70.478,268972,4,0,0,0,0,0,0,0,0,0,0,0
0.827,0.694,11,-3.905,0,0.29,0.268,0,0.0805,0.548,93.014,267480,4,1,1,0,0,0,0,0,0,0,0,0
0.724,0.223,4,-13.723,1,0.0427,0.624,0.899,0.108,0.063,119.953,93240,4,0,0,0,0,0,1,0,1,0,0,0
0.248,0.104,9,-17.164,0,0.0357,0.632,0.73,0.621,0.0351,85.805,325587,1,0,0,0,1,0,0,0,0,0,0,0
0.417,0.433,4,-8.958,1,0.0415,0.0726,0,0.123,0.207,169.92,341823,4,0,0,0,0,0,0,0,0,0,0,0
0.814,0.764,0,-7.944,0,0.053,0.0794,0.0174,0.0696,0.899,125.026,224680,4,1,0,0,0,0,0,0,0,0,0,0
0.685,0.744,11,-4.541,1,0.0488,0.000236,0.839,0.0842,0.719,183.848,104428,4,1,0,0,0,0,0,0,0,0,0,0
0.217,0.221,2,-13.777,0,0.0343,0.995,0.0138,0.128,0.0684,87.016,120667,4,0,0,0,0,0,0,0,0,0,0,0
0.416,0.0393,11,-23.512,0,0.0794,0.996,0.95,0.106,0.35,163.212,173644,3,0,0,0,0,0,0,0,0,0,0,0
0.435,0.979,10,-4.004,0,0.0844,7.19E-06,0.0031,0.526,0.406,99.974,235853,4,0,0,0,0,0,0,0,1,0,0,0
0.324,0.571,9,-9.236,1,0.0405,0.00164,0,0.287,0.452,122.297,156258,4,0,0,0,0,0,0,0,1,0,0,0
0.811,0.429,0,-11.503,1,0.0789,0.468,0.607,0.109,0.646,138.027,139130,4,0,0,0,0,0,0,0,0,0,0,0
0.625,0.459,8,-4.83,1,0.0352,0.748,6.88E-05,0.0697,0.842,173.735,178960,3,0,0,0,0,0,0,0,0,0,0,0
0.618,0.266,0,-6.675,0,0.0309,0.841,0,0.106,0.0921,128.314,161249,4,0,0,0,0,0,0,0,0,0,0,0
0.759,0.701,2,-8.836,0,0.0421,0.0741,0.00785,0.118,0.465,122.017,164383,4,0,0,0,1,0,0,0,0,0,0,0
0.95,0.863,1,-2.657,0,0.233,0.237,0,0.0749,0.777,129.99,192157,4,0,0,0,0,0,0,0,0,0,0,0
0.581,0.00427,0,-23.243,1,0.053,0.995,0.976,0.113,0.195,134.24,221300,4,0,0,0,0,0,0,0,0,0,0,0
0.75,0.497,3,-4.948,1,0.0431,0.479,0,0.161,0.965,144.933,180147,3,0,0,0,0,0,0,0,0,0,0,0
0.153,0.198,11,-19.542,1,0.0333,0.903,0.933,0.0977,0.0356,85.738,376956,4,0,0,0,0,0,0,0,0,0,0,0
0.717,0.79,7,-6.418,0,0.0342,0.308,0,0.0871,0.536,128.123,218158,1,1,0,0,0,0,0,0,0,0,0,0
0.218,0.0621,5,-22.23,0,0.0455,0.991,7.12E-05,0.105,0.0533,107.684,167453,4,0,0,0,0,0,0,0,0,0,0,0
0.599,0.00361,7,-25.421,0,0.0337,0.989,0.88,0.0921,0.116,104.036,89918,4,0,0,0,0,0,0,0,0,0,0,0
0.506,0.992,8,-5.458,1,0.0619,0.000342,0.669,0.44,0.465,100.048,153773,4,0,0,0,1,0,0,0,0,0,0,0
0.702,0.895,6,-0.149,0,0.251,0.47,0,0.0848,0.631,164.11,216585,4,1,0,1,0,0,0,0,0,0,0,0
0.186,0.879,2,-6.762,1,0.0799,0.00713,8.50E-06,0.456,0.206,81.997,338156,4,0,0,0,0,0,0,0,0,0,0,0
0.187,0.0861,3,-19.728,0,0.0413,0.976,0.805,0.106,0.0379,69.761,164262,3,0,0,0,0,0,0,0,0,0,0,0
0.196,0.962,1,-5.925,1,0.0888,3.11E-05,0.0128,0.808,0.117,90.823,318475,4,0,0,0,0,0,0,0,0,0,0,0
0.335,0.995,1,-4.997,1,0.171,2.78E-06,0.577,0.224,0.203,93.743,75307,4,0,0,0,0,0,0,0,0,0,0,0
0.813,0.727,5,-6.913,0,0.164,0.229,0.4,0.113,0.607,110.985,207914,4,0,0,0,0,0,0,0,0,0,0,0
0.772,0.839,8,-4.974,0,0.0649,0.21,0.843,0.0775,0.964,93.011,106333,4,1,0,0,0,0,0,0,0,0,0,0
0.603,0.515,6,-12.356,1,0.0412,0.0193,7.01E-05,0.137,0.158,119.962,152000,5,0,0,0,1,0,0,0,0,0,0,0
0.606,0.321,2,-9.533,1,0.0295,0.76,0.00112,0.095,0.502,91.327,182373,4,0,0,0,0,0,0,0,0,0,0,0
0.195,0.995,11,-3.78,1,0.26,0.000395,0.000551,0.335,0.147,90.753,240240,3,0,0,0,0,0,0,0,0,0,0,0
0.167,0.451,11,-14.275,1,0.0381,0.871,0.95,0.111,0.0571,111.996,827322,4,0,0,0,0,0,0,0,0,0,0,0
0.287,0.595,6,-5.87,1,0.0337,0.191,0.00516,0.118,0.459,126.006,186627,5,0,0,1,0,0,1,0,1,0,0,0
0.694,0.583,11,-11.549,1,0.0371,0.168,0.819,0.329,0.897,134.999,215556,4,0,0,0,0,0,1,0,1,0,0,0
0.646,0.865,9,-5.88,0,0.109,0.0248,0.00548,0.0727,0.475,128.001,262143,4,0,0,1,0,0,0,0,0,0,0,0
0.764,0.619,1,-5.84,0,0.109,0.00109,0,0.105,0.351,140.076,265760,4,1,1,1,0,1,0,0,0,0,0,0
0.227,0.961,8,-4.121,1,0.162,1.68E-05,0.00838,0.0622,0.267,113.797,343720,4,0,0,0,0,0,0,0,0,0,0,0
0.402,0.963,6,-5.621,1,0.0469,2.95E-05,0.128,0.173,0.302,138.031,234783,4,0,0,0,1,0,0,0,0,0,0,0
0.523,0.411,3,-9.797,0,0.0276,0.398,0.87,0.148,0.236,170.935,215960,4,0,0,0,1,0,0,0,0,0,0,0
0.758,0.631,2,-5.613,1,0.0439,0.229,0,0.105,0.292,105.001,208000,4,0,0,1,0,0,0,0,0,0,0,0
0.537,0.989,7,-1.788,1,0.0642,1.02E-05,0.00472,0.384,0.471,109.987,237466,3,0,0,0,0,0,0,0,0,0,0,0
0.225,0.156,3,-18.389,1,0.0492,0.988,0.955,0.112,0.384,75.424,243832,4,0,0,0,0,0,0,0,0,0,0,0
0.424,0.274,11,-9.795,1,0.0372,0.674,0.00734,0.121,0.25,170.139,152027,4,0,0,0,0,0,0,0,0,0,0,0
0.17,0.753,8,-9.121,1,0.153,0.0117,0.69,0.0894,0.225,80.121,253684,4,0,0,1,0,0,1,0,0,0,0,0
0.421,0.919,1,-3.261,1,0.0854,7.16E-05,0.487,0.0327,0.394,121.795,265119,4,0,0,0,0,0,0,0,0,0,0,0
0.834,0.537,11,-9.385,0,0.188,0.165,0,0.0907,0.75,100.023,142160,4,0,0,0,0,0,0,0,0,0,0,0
0.519,0.772,1,-3.782,1,0.0604,0.2,0,0.334,0.207,85.882,183637,4,1,1,0,0,0,0,0,0,0,0,0
0.393,0.736,6,-7.729,1,0.0328,0.519,0.962,0.129,0.461,155.98,191500,4,0,0,0,0,0,1,0,0,0,0,0
0.157,0.902,2,-5.335,1,0.0586,0.000121,0.00177,0.204,0.356,180.477,200080,4,0,0,0,0,0,0,0,0,0,0,0
0.34,0.954,6,-3.576,0,0.11,0.0828,0.566,0.173,0.196,169.924,242824,3,0,0,0,0,0,0,0,0,0,0,0
0.414,0.898,7,-5.651,1,0.0535,9.37E-05,0.578,0.418,0.217,113.986,322549,4,0,0,0,0,0,0,0,1,0,0,0
0.48,0.256,3,-17.985,1,0.0521,0.973,0.905,0.111,0.0489,81.643,217775,4,0,0,0,0,0,0,0,0,0,0,0
0.363,0.962,10,-3.952,0,0.149,0.00012,0.00519,0.135,0.147,139.744,336520,3,0,0,0,0,0,0,0,0,0,0,0
0.491,0.933,4,-3.039,1,0.174,0.029,0.757,0.213,0.179,72.368,185387,4,0,0,0,1,0,0,0,0,0,0,0
0.552,0.753,10,-8.171,0,0.0936,0.000915,0.00666,0.231,0.339,157.913,244297,4,1,1,0,0,0,0,0,0,0,0,0
0.175,0.92,1,-8.936,0,0.128,2.55E-06,0.935,0.473,0.294,116.348,101787,4,0,0,0,0,0,0,0,0,0,0,0
0.406,0.824,2,-9.58,1,0.0526,3.40E-05,0.595,0.106,0.0894,100.147,224707,4,0,0,0,0,0,0,0,0,0,0,0
0.21,0.0402,3,-25.404,1,0.0535,0.934,0.965,0.0999,0.149,68.207,214085,4,0,0,0,0,0,0,0,0,0,0,0
0.835,0.799,9,-6.882,0,0.0527,7.19E-05,0.576,0.0758,0.932,90.027,271141,4,1,0,0,0,0,0,0,0,0,0,0
0.261,0.908,1,-5.605,1,0.0871,0.000219,0.00118,0.106,0.219,180.095,350302,3,0,0,0,0,0,0,0,0,0,0,0
0.593,0.804,7,-5.497,1,0.0319,0.105,2.22E-06,0.047,0.962,148.959,138360,4,0,0,1,0,0,0,0,1,0,0,0
0.369,0.972,10,-4.302,0,0.0812,1.30E-06,0.125,0.196,0.221,96.129,57307,4,0,0,0,0,0,0,0,0,0,0,0
0.168,0.959,10,-3.853,0,0.106,0.000556,0,0.0843,0.453,187.169,250720,4,0,0,0,0,0,0,0,0,0,0,0
0.542,0.769,2,-4.916,1,0.0336,0.000461,0.254,0.0919,0.33,116.024,191493,4,0,0,0,0,0,1,0,1,0,0,0
0.747,0.553,8,-7.121,1,0.372,0.192,0,0.0987,0.443,120.853,241224,4,1,0,0,1,0,0,1,0,0,0,0
0.192,0.906,10,-7.548,1,0.0748,7.48E-05,4.34E-05,0.747,0.0984,82.861,262741,4,0,0,0,0,0,0,0,0,0,0,0
0.478,0.223,9,-15.015,1,0.0389,0.842,0.357,0.125,0.966,148.597,120987,4,0,0,0,0,0,0,0,0,0,0,0
0.617,0.375,6,-17.184,1,0.0617,0.852,0.886,0.108,0.947,111.404,119560,4,0,0,0,0,0,0,0,0,0,0,0
0.389,0.721,10,-9.348,0,0.0819,7.38E-05,0.819,0.112,0.173,122.023,532273,3,0,0,0,0,0,0,0,1,0,0,0
0.338,0.598,3,-9.207,1,0.124,0.569,0.000533,0.319,0.359,79.256,163667,4,0,0,0,0,0,0,0,0,0,0,0
0.314,0.951,10,-2.593,0,0.0826,0.00313,0.000577,0.313,0.429,104.865,318187,4,0,0,0,0,0,0,0,0,0,0,0
0.538,0.924,0,-3.808,1,0.0439,8.29E-05,5.20E-06,0.0864,0.584,110.025,175871,4,0,0,0,0,0,0,0,0,0,0,0
0.758,0.49,6,-7.98,0,0.032,0.357,0.000699,0.0795,0.428,119.969,291580,4,0,0,0,1,0,1,1,0,0,0,0
0.594,0.686,10,-4.436,0,0.0606,0.0131,0,0.206,0.444,174.345,278499,4,0,0,0,0,0,0,0,0,0,0,0
0.667,0.848,7,-7.512,1,0.0293,0.255,0.00175,0.226,0.961,143.976,196162,4,0,0,0,0,0,0,0,0,0,0,0
0.139,0.0973,9,-20.209,0,0.0601,0.989,0.862,0.117,0.0566,86.166,433601,1,0,0,0,1,0,0,0,0,0,0,0
0.267,0.0633,2,-20.959,0,0.0461,0.918,0.448,0.101,0.0465,73.949,595000,4,0,0,0,0,0,0,0,0,0,0,0
0.48,0.865,6,-4.272,1,0.0455,0.00165,0.000506,0.356,0.284,160.081,290787,4,0,0,1,0,0,0,0,1,0,0,0
0.416,0.909,4,-4.099,1,0.0448,0.0129,0.86,0.141,0.373,129.862,215080,4,0,0,0,0,0,0,0,0,0,0,0
0.592,0.727,9,-5.253,1,0.0455,0.432,0,0.0514,0.711,92.421,94922,4,0,0,0,0,0,0,0,0,0,0,0
0.233,0.644,5,-2.534,1,0.0362,0.0363,0,0.11,0.05,149.746,252800,4,0,0,0,0,0,0,0,0,0,0,0
0.714,0.337,10,-12.949,1,0.0388,0.225,0.000124,0.0552,0.842,75.977,238000,4,0,0,1,0,0,0,0,1,0,0,0
0.476,0.43,7,-9.217,1,0.0372,0.88,0.0385,0.375,0.763,126.249,183507,4,0,0,0,0,0,0,0,0,0,0,0
0.39,0.019,0,-29.827,1,0.0488,0.948,0.641,0.109,0.717,76.832,228627,4,0,0,0,0,0,0,0,0,0,0,0
0.484,0.869,9,-3.778,1,0.0322,0.327,0.000132,0.112,0.757,125.63,195160,3,0,0,0,0,0,1,0,0,0,0,0
0.708,0.507,6,-8.47,1,0.0929,0.112,0.0133,0.0505,0.751,203.983,169413,4,0,0,0,0,0,0,0,0,0,0,0
0.564,0.622,5,-11.326,1,0.141,0.631,0,0.216,0.963,107.297,155400,4,0,0,0,0,0,0,0,0,0,0,0
0.489,0.935,4,-13.582,0,0.299,0.562,0.825,0.3,0.123,131.977,435000,4,0,0,0,0,0,0,0,0,0,0,0
0.454,0.611,2,-9.921,0,0.0651,0.889,0.64,0.153,0.862,97.021,212707,4,0,0,0,0,0,1,0,0,0,0,0
0.706,0.598,8,-2.98,1,0.0338,0.251,0,0.2,0.718,136.298,194640,4,0,0,0,0,0,0,0,0,0,0,0
0.283,0.228,4,-23.451,0,0.042,0.959,0.922,0.67,0.152,96.769,514933,4,0,0,0,0,0,0,0,0,0,0,0
0.638,0.0389,1,-17.75,1,0.115,0.897,0.849,0.0731,0.48,79.888,174000,4,1,0,0,0,0,0,0,0,0,0,0
0.52,0.889,7,-6.154,1,0.0322,0.000141,0.00086,0.0969,0.823,89.984,190008,4,0,0,0,0,0,0,0,0,0,0,0
0.703,0.719,6,-6.257,0,0.0277,0.024,1.35E-05,0.238,0.466,97,488840,4,0,0,1,0,0,1,0,1,1,0,0
0.205,0.55,5,-11.976,1,0.0387,0.0794,0.935,0.194,0.159,116.912,278253,4,0,0,0,0,0,0,0,0,0,0,0
0.324,0.836,0,-6.245,1,0.0473,0.00522,0.00522,0.181,0.311,78.709,287267,4,0,0,0,0,0,0,0,0,0,0,0
0.42,0.136,0,-16.439,0,0.0434,0.907,0.568,0.119,0.228,178.975,278907,3,0,0,0,0,0,0,0,0,0,0,0
0.56,0.841,10,-4.532,1,0.0664,0.00191,5.33E-06,0.182,0.78,125.219,253307,4,0,0,1,0,0,1,0,1,0,0,0
0.397,0.992,7,-3.149,1,0.202,8.14E-06,0.645,0.312,0.373,178.995,239813,4,0,0,0,0,0,0,0,0,0,0,0
0.553,0.857,11,-5.901,1,0.265,0.372,0.000314,0.0727,0.318,159.997,285000,4,0,0,0,1,0,0,0,0,0,0,0
0.515,0.312,0,-9.343,1,0.0306,0.55,0,0.236,0.186,121.298,221240,4,0,0,0,0,0,0,0,0,0,0,0
0.131,0.0742,6,-30.273,0,0.035,0.966,0.769,0.207,0.115,89.3,100000,3,0,0,0,0,0,0,0,0,0,0,0
